Shipping ID,Shipping Type,Shipping Class
16402,Standard,3rd class
16403,Standard,3rd class
16404,Standard,3rd class
16405,Standard,3rd class
16406,Standard,3rd class
16407,Standard,3rd class
16408,Standard,3rd class
16409,Standard,3rd class
16410,Standard,3rd class
16411,Standard,3rd class
16412,Standard,3rd class
16413,Standard,3rd class
16414,Standard,3rd class
16415,Standard,3rd class
16416,Standard,3rd class
16417,Standard,3rd class
16418,Standard,3rd class
16419,Standard,3rd class
16420,Standard,3rd class
16421,Standard,3rd class
16422,Standard,3rd class
16423,Standard,3rd class
16424,Standard,3rd class
16425,Standard,3rd class
16426,Standard,3rd class
16427,Standard,3rd class
16428,Standard,3rd class
16429,Standard,3rd class
16430,Standard,3rd class
16431,Standard,3rd class
16432,Standard,3rd class
16433,Standard,3rd class
16434,Standard,3rd class
16435,Standard,3rd class
16436,Standard,3rd class
16437,Standard,3rd class
16438,Standard,3rd class
16439,Standard,3rd class
16440,Standard,3rd class
16441,Standard,3rd class
16442,Standard,3rd class
16443,Standard,3rd class
16444,Standard,3rd class
16445,Standard,3rd class
16446,Standard,3rd class
16447,Standard,3rd class
16448,Standard,3rd class
16449,Standard,3rd class
16450,Standard,3rd class
16451,Standard,3rd class
16452,Standard,3rd class
16453,Standard,3rd class
16454,Standard,3rd class
16455,Standard,3rd class
16456,Standard,3rd class
16457,Standard,3rd class
16458,Standard,3rd class
16459,Standard,3rd class
16460,Standard,3rd class
16461,Standard,3rd class
16462,Standard,3rd class
16463,Standard,3rd class
16464,Standard,3rd class
16465,Standard,3rd class
16466,Standard,3rd class
16467,Standard,3rd class
16468,Standard,3rd class
16469,Standard,3rd class
16470,Standard,3rd class
16471,Standard,3rd class
16472,Standard,3rd class
16473,Standard,3rd class
16474,Standard,3rd class
16475,Standard,3rd class
16476,Standard,3rd class
16477,Standard,3rd class
16478,Standard,3rd class
16479,Standard,3rd class
16480,Standard,3rd class
16481,Standard,3rd class
16482,Standard,3rd class
16483,Standard,3rd class
16484,Standard,3rd class
16485,Standard,3rd class
16486,Standard,3rd class
16487,Standard,3rd class
16488,Standard,3rd class
16489,Standard,3rd class
16490,Standard,3rd class
16491,Standard,3rd class
16492,Standard,3rd class
16493,Exclusive,2nd class
16494,Exclusive,2nd class
16495,Exclusive,2nd class
16496,Standard,3rd class
16497,Standard,3rd class
16498,Exclusive,2nd class
16499,Standard,3rd class
16500,Standard,3rd class
16501,Standard,3rd class
16502,Standard,3rd class
16503,Standard,3rd class
16504,Standard,3rd class
16505,Exclusive,2nd class
16506,Standard,3rd class
16507,Exclusive,2nd class
16508,Standard,3rd class
16509,Exclusive,2nd class
16510,Exclusive,2nd class
16511,Standard,3rd class
16512,Standard,3rd class
16513,Standard,3rd class
16514,Standard,3rd class
16515,Standard,3rd class
16516,Standard,3rd class
16517,Standard,3rd class
16518,Exclusive,2nd class
16519,Standard,3rd class
16520,Exclusive,2nd class
16521,Standard,3rd class
16522,Standard,3rd class
16523,Exclusive,2nd class
16524,Exclusive,2nd class
16525,Standard,3rd class
16526,Standard,3rd class
16527,Exclusive,2nd class
16528,Standard,3rd class
16529,Standard,3rd class
16530,Exclusive,2nd class
16531,Exclusive,2nd class
16532,Standard,3rd class
16533,Standard,3rd class
16534,Standard,3rd class
16535,Exclusive,2nd class
16536,Standard,3rd class
16537,Standard,3rd class
16538,Standard,3rd class
16539,Exclusive,2nd class
16540,Standard,3rd class
16541,Standard,3rd class
16542,Standard,3rd class
16543,Standard,3rd class
16544,Exclusive,2nd class
16545,Standard,3rd class
16546,Standard,3rd class
16547,Exclusive,2nd class
16548,Standard,3rd class
16549,Standard,3rd class
16550,Standard,3rd class
16551,Exclusive,2nd class
16552,Standard,3rd class
16553,Standard,3rd class
16554,Standard,3rd class
16555,Exclusive,2nd class
16556,Standard,3rd class
16557,Exclusive,2nd class
16558,Standard,3rd class
16559,Standard,3rd class
16560,Standard,3rd class
16561,Exclusive,2nd class
16562,Exclusive,2nd class
16563,Standard,3rd class
16564,Standard,3rd class
16565,Standard,3rd class
16566,Standard,3rd class
16567,Standard,3rd class
16568,Standard,3rd class
16569,Standard,3rd class
16570,Standard,3rd class
16571,Standard,3rd class
16572,Exclusive,2nd class
16573,Exclusive,2nd class
16574,Standard,3rd class
16575,Standard,3rd class
16576,Standard,3rd class
16577,Standard,3rd class
16578,Standard,3rd class
16579,Standard,3rd class
16580,Exclusive,2nd class
16581,Exclusive,2nd class
16582,Standard,3rd class
16583,Exclusive,2nd class
16584,Exclusive,2nd class
16585,Standard,3rd class
16586,Standard,3rd class
16587,Exclusive,2nd class
16588,Exclusive,2nd class
16589,Standard,3rd class
16590,Exclusive,2nd class
16591,Standard,3rd class
16592,Standard,3rd class
16593,Exclusive,2nd class
16594,Exclusive,2nd class
16595,Standard,3rd class
16596,Standard,3rd class
16597,Exclusive,2nd class
16598,Standard,3rd class
16599,Standard,3rd class
16600,Exclusive,2nd class
16601,Standard,3rd class
16602,Standard,3rd class
16603,Standard,3rd class
16604,Exclusive,2nd class
16605,Standard,3rd class
16606,Standard,3rd class
16607,Standard,3rd class
16608,Exclusive,2nd class
16609,Exclusive,2nd class
16610,Exclusive,2nd class
16611,Standard,3rd class
16612,Standard,3rd class
16613,Exclusive,2nd class
16614,Exclusive,2nd class
16615,Standard,3rd class
16616,Standard,3rd class
16617,Standard,3rd class
16618,Standard,3rd class
16619,Standard,3rd class
16620,Standard,3rd class
16621,Exclusive,2nd class
16622,Exclusive,2nd class
16623,Standard,3rd class
16624,Standard,3rd class
16625,Standard,3rd class
16626,Standard,3rd class
16627,Exclusive,2nd class
16628,Standard,3rd class
16629,Standard,3rd class
16630,Exclusive,2nd class
16631,Standard,3rd class
16632,Standard,3rd class
16633,Standard,3rd class
16634,Standard,3rd class
16635,Exclusive,2nd class
16636,Standard,3rd class
16637,Standard,3rd class
16638,Standard,3rd class
16639,Standard,3rd class
16640,Standard,3rd class
16641,Standard,3rd class
16642,Standard,3rd class
16643,Standard,3rd class
16644,Standard,3rd class
16645,Standard,3rd class
16646,Standard,3rd class
16647,Standard,3rd class
16648,Standard,3rd class
16649,Standard,3rd class
16650,Exclusive,2nd class
16651,Standard,3rd class
16652,Exclusive,2nd class
16653,Exclusive,2nd class
16654,Standard,3rd class
16655,Standard,3rd class
16656,Standard,3rd class
16657,Standard,3rd class
16658,Exclusive,2nd class
16659,Standard,3rd class
16660,Exclusive,2nd class
16661,Standard,3rd class
16662,Standard,3rd class
16663,Exclusive,2nd class
16664,Exclusive,2nd class
16665,Exclusive,2nd class
16666,Exclusive,2nd class
16667,Standard,3rd class
16668,Exclusive,2nd class
16669,Standard,3rd class
16670,Standard,3rd class
16671,Standard,3rd class
16672,Standard,3rd class
16673,Standard,3rd class
16674,Standard,3rd class
16675,Standard,3rd class
16676,Standard,3rd class
16677,Exclusive,2nd class
16678,Standard,3rd class
16679,Exclusive,2nd class
16680,Exclusive,2nd class
16681,Exclusive,2nd class
16682,Standard,3rd class
16683,Exclusive,2nd class
16684,Standard,3rd class
16685,Standard,3rd class
16686,Standard,3rd class
16687,Standard,3rd class
16688,Standard,3rd class
16689,Exclusive,2nd class
16690,Standard,3rd class
16691,Standard,3rd class
16692,Exclusive,2nd class
16693,Standard,3rd class
16694,Standard,3rd class
16695,Standard,3rd class
16696,Standard,3rd class
16697,Standard,3rd class
16698,Standard,3rd class
16699,Standard,3rd class
16700,Standard,3rd class
16701,Standard,3rd class
16702,Standard,3rd class
16703,Standard,3rd class
16704,Standard,3rd class
16705,Standard,3rd class
16706,Standard,3rd class
16707,Standard,3rd class
16708,Standard,3rd class
16709,Standard,3rd class
16710,Standard,3rd class
16711,Standard,3rd class
16712,Standard,3rd class
16713,Standard,3rd class
16714,Standard,3rd class
16715,Standard,3rd class
16716,Standard,3rd class
16717,Standard,3rd class
16718,Standard,3rd class
16719,Standard,3rd class
16720,Standard,3rd class
16721,Standard,3rd class
16722,Standard,3rd class
16723,Standard,3rd class
16724,Standard,3rd class
16725,Standard,3rd class
16726,Standard,3rd class
16727,Standard,3rd class
16728,Standard,3rd class
16729,Standard,3rd class
16730,Standard,3rd class
16731,Standard,3rd class
16732,Standard,3rd class
16733,Standard,3rd class
16734,Standard,3rd class
16735,Standard,3rd class
16736,Standard,3rd class
16737,Standard,3rd class
16738,Standard,3rd class
16739,Standard,3rd class
16740,Standard,3rd class
16741,Standard,3rd class
16742,Standard,3rd class
16743,Standard,3rd class
16744,Standard,3rd class
16745,Standard,3rd class
16746,Standard,3rd class
16747,Standard,3rd class
16748,Standard,3rd class
16749,Standard,3rd class
16750,Standard,3rd class
16751,Standard,3rd class
16752,Standard,3rd class
16753,Standard,3rd class
16754,Standard,3rd class
16755,Standard,3rd class
16756,Standard,3rd class
16757,Standard,3rd class
16758,Standard,3rd class
16759,Standard,3rd class
16760,Standard,3rd class
16761,Standard,3rd class
16762,Standard,3rd class
16763,Standard,3rd class
16764,Standard,3rd class
16765,Standard,3rd class
16766,Standard,3rd class
16767,Standard,3rd class
16768,Standard,3rd class
16769,Standard,3rd class
16770,Standard,3rd class
16771,Standard,3rd class
16772,Standard,3rd class
16773,Standard,3rd class
16774,Standard,3rd class
16775,Standard,3rd class
16776,Standard,3rd class
16777,Standard,3rd class
16778,Standard,3rd class
16779,Standard,3rd class
16780,Standard,3rd class
16781,Standard,3rd class
16782,Standard,3rd class
16783,Standard,3rd class
16784,Standard,3rd class
16785,Standard,3rd class
16786,Standard,3rd class
16787,Standard,3rd class
16788,Standard,3rd class
16789,Standard,3rd class
16790,Standard,3rd class
16791,Standard,3rd class
16792,Standard,3rd class
16793,Standard,3rd class
16794,Standard,3rd class
16795,Standard,3rd class
16796,Standard,3rd class
16797,Standard,3rd class
16798,Standard,3rd class
16799,Standard,3rd class
16800,Standard,3rd class
16801,Standard,3rd class
16802,Standard,3rd class
16803,Standard,3rd class
16804,Standard,3rd class
16805,Standard,3rd class
16806,Standard,3rd class
16807,Standard,3rd class
16808,Standard,3rd class
16809,Standard,3rd class
16810,Standard,3rd class
16811,Standard,3rd class
16812,Standard,3rd class
16813,Standard,3rd class
16814,Standard,3rd class
16815,Standard,3rd class
16816,Standard,3rd class
16817,Standard,3rd class
16818,Standard,3rd class
16819,Standard,3rd class
16820,Standard,3rd class
16821,Standard,3rd class
16822,Standard,3rd class
16823,Standard,3rd class
16824,Standard,3rd class
16825,Standard,3rd class
16826,Standard,3rd class
16827,Standard,3rd class
16828,Standard,3rd class
16829,Standard,3rd class
16830,Standard,3rd class
16831,Standard,3rd class
16832,Standard,3rd class
16833,Standard,3rd class
16834,Standard,3rd class
16835,Standard,3rd class
16836,Standard,3rd class
16837,Standard,3rd class
16838,Standard,3rd class
16839,Standard,3rd class
16840,Standard,3rd class
16841,Standard,3rd class
16842,Standard,3rd class
16843,Standard,3rd class
16844,Standard,3rd class
16845,Standard,3rd class
16846,Standard,3rd class
16847,Standard,3rd class
16848,Standard,3rd class
16849,Standard,3rd class
16850,Standard,3rd class
16851,Standard,3rd class
16852,Standard,3rd class
16853,Standard,3rd class
16854,Standard,3rd class
16855,Standard,3rd class
16856,Standard,3rd class
16857,Standard,3rd class
16858,Standard,3rd class
16859,Standard,3rd class
16860,Standard,3rd class
16861,Standard,3rd class
16862,Standard,3rd class
16863,Standard,3rd class
16864,Standard,3rd class
16865,Standard,3rd class
16866,Standard,3rd class
16867,Standard,3rd class
16868,Standard,3rd class
16869,Standard,3rd class
16870,Standard,3rd class
16871,Standard,3rd class
16872,Standard,3rd class
16873,Standard,3rd class
16874,Standard,3rd class
16875,Standard,3rd class
16876,Standard,3rd class
16877,Standard,3rd class
16878,Standard,3rd class
16879,Standard,3rd class
16880,Standard,3rd class
16881,Standard,3rd class
16882,Standard,3rd class
16883,Standard,3rd class
16884,Standard,3rd class
16885,Standard,3rd class
16886,Standard,3rd class
16887,Standard,3rd class
16888,Standard,3rd class
16889,Standard,3rd class
16890,Standard,3rd class
16891,Standard,3rd class
16892,Standard,3rd class
16893,Standard,3rd class
16894,Standard,3rd class
16895,Standard,3rd class
16896,Standard,3rd class
16897,Standard,3rd class
16898,Standard,3rd class
16899,Standard,3rd class
16900,Standard,3rd class
16901,Standard,3rd class
16902,Standard,3rd class
16903,Standard,3rd class
16904,Standard,3rd class
16905,Standard,3rd class
16906,Standard,3rd class
16907,Standard,3rd class
16908,Standard,3rd class
16909,Standard,3rd class
16910,Standard,3rd class
16911,Standard,3rd class
16912,Standard,3rd class
16913,Standard,3rd class
16914,Standard,3rd class
16915,Standard,3rd class
16916,Standard,3rd class
16917,Standard,3rd class
16918,Standard,3rd class
16919,Standard,3rd class
16920,Standard,3rd class
16921,Standard,3rd class
16922,Standard,3rd class
16923,Standard,3rd class
16924,Standard,3rd class
16925,Standard,3rd class
16926,Standard,3rd class
16927,Standard,3rd class
16928,Standard,3rd class
16929,Standard,3rd class
16930,Standard,3rd class
16931,Standard,3rd class
16932,Standard,3rd class
16933,Standard,3rd class
16934,Standard,3rd class
16935,Standard,3rd class
16936,Standard,3rd class
16937,Standard,3rd class
16938,Standard,3rd class
16939,Standard,3rd class
16940,Standard,3rd class
16941,Standard,3rd class
16942,Standard,3rd class
16943,Standard,3rd class
16944,Standard,3rd class
16945,Standard,3rd class
16946,Standard,3rd class
16947,Standard,3rd class
16948,Standard,3rd class
16949,Standard,3rd class
16950,Standard,3rd class
16951,Standard,3rd class
16952,Standard,3rd class
16953,Standard,3rd class
16954,Standard,3rd class
16955,Standard,3rd class
16956,Standard,3rd class
16957,Standard,3rd class
16958,Standard,3rd class
16959,Standard,3rd class
16960,Standard,3rd class
16961,Standard,3rd class
16962,Standard,3rd class
16963,Standard,3rd class
16964,Standard,3rd class
16965,Standard,3rd class
16966,Standard,3rd class
16967,Standard,3rd class
16968,Standard,3rd class
16969,Standard,3rd class
16970,Standard,3rd class
16971,Standard,3rd class
16972,Standard,3rd class
16973,Standard,3rd class
16974,Standard,3rd class
16975,Standard,3rd class
16976,Standard,3rd class
16977,Standard,3rd class
16978,Standard,3rd class
16979,Standard,3rd class
16980,Standard,3rd class
16981,Standard,3rd class
16982,Standard,3rd class
16983,Standard,3rd class
16984,Standard,3rd class
16985,Standard,3rd class
