Product ID,Category Code,Category Name,Sub-Category Name,Item Number,Item Description,Pack,Bottle Volume (ml),State Bottle Cost,State Bottle Retail
3319,1012200,WHISKEY,SCOTCH WHISKIES,4610,BUCHANAN RED SEAL,6,750,84.5,126.75
3320,1022200,TEQUILA,100% AGAVE TEQUILA,64922,DULCE VIDA LIME,12,750,11,16.5
3321,1031200,VODKA,AMERICAN FLAVORED VODKA,78133,SMIRNOFF PINK LEMONADE,12,750,8.25,12.38
3322,1071100,COCKTAIL,COCKTAILS /RTD,56783,CAPTAIN MORGAN MAI TAI RTD,6,1750,11,16.5
3323,1700000,SPECIAL,TEMPORARY &  SPECIALTY PACKAGES,447,KNOB CREEK W/GLASSES,6,750,20,30
3324,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,20116,OLD GRAND DAD 114PRF,12,750,13.84,20.76
3325,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,18198,EZRA BROOKS SOUR MASH BOURBON,6,1750,16,24
3326,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,22172,WILD TURKEY RARE BREED RYE BARREL PROOF,6,750,30,45
3327,1012300,WHISKEY,SINGLE MALT SCOTCH,4084,ABERLOUR 12YR,6,750,27.98,41.97
3328,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,25512,ARTISAN GRAIN SMALL BATCH BOURBON,6,750,27,40.5
3329,1022200,TEQUILA,100% AGAVE TEQUILA,88356,PROSPERO BLANCO TEQUILA,6,750,18.5,27.75
3330,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,65368,JAGERMEISTER COLD BREW COFFEE LIQUEUR,6,750,14.35,21.53
3331,1071100,COCKTAIL,COCKTAILS /RTD,63347,ON THE ROCKS COCKTAILS KNOB CREEK BOURBON OLD FASHIONED,12,375,6,9
3332,1041100,GIN,AMERICAN DRY GINS,32237,SEAGRAMS EXTRA DRY GIN,12,1000,7.99,11.99
3333,1052100,BRANDY,IMPORTED BRANDIES,51158,GAZDINA RAKIJA PLUM BRANDY,6,750,14.5,21.75
3334,1012200,WHISKEY,SCOTCH WHISKIES,4381,BALVENIE 21YR PORTWOOD,3,750,138.5,207.75
3335,1081400,VODKA,AMERICAN SCHNAPPS,84222,99 BLUE RASPBERRIES MINI,10,50,5.16,7.74
3336,1011100,WHISKEY,BLENDED WHISKIES,27079,REDEMPTION RYE WHISKEY,12,750,12.42,18.63
3337,1022200,TEQUILA,100% AGAVE TEQUILA,87306,CAZADORES BLANCO,12,750,14,21
3338,1012100,WHISKEY,CANADIAN WHISKIES,14490,REVEL STOKE ROOT BEER,12,750,9.02,13.53
3339,1700000,SPECIAL,TEMPORARY &  SPECIALTY PACKAGES,100994,MAKERS MARK W/SHAKER,6,750,17.5,26.25
3340,1062500,RUM,FLAVORED RUM,43319,PARROT BAY COCONUT PET,12,750,7.5,11.25
3341,1081200,LIQUEURS,CREAM LIQUEURS,80486,TIPPY COW ORANGE CREAM,6,750,11,16.5
3342,1031200,VODKA,AMERICAN FLAVORED VODKA,76678,PEARL LEMON,12,1000,7.5,11.25
3343,1071100,COCKTAIL,COCKTAILS /RTD,61215,HIGH WEST MANHATTAN BARREL FINISHED COCKTAIL WHISKEY,6,750,28.34,42.51
3344,1062400,RUM,SPICED RUM,43022,ADMIRAL NELSON SPICED MINI,8,50,5.66,8.49
3345,1062300,RUM,AGED DARK RUM,43801,APPLETON 8YR RESERVE,6,750,13.5,20.25
3346,1031100,VODKA,AMERICAN VODKAS,39123,MUTINY ISLAND VODKA SMOKED HOT PEPPER INFUSED,6,750,10.33,15.5
3347,1052100,BRANDY,IMPORTED BRANDIES,49156,REMY MARTIN XO EXCELLENCE,12,750,104.94,157.41
3348,1081200,LIQUEURS,CREAM LIQUEURS,68031,BAILEYS ORIGINAL IRISH CREAM MINI,4,1000,29.8,44.7
3349,1062200,RUM,WHITE RUM,43387,CASTILLO SILVER RUM,12,1000,5.25,7.88
3350,1032100,VODKA,IMPORTED VODKAS,36986,E.T. 51 PREMIUM VODKA,6,750,14.59,21.89
3351,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,84393,99 WATERMELON PET MINI,1,50,51.6,77.4
3352,1091100,SPIRIT,AMERICAN DISTILLED SPIRIT SPECIALTY,74829,IOWA LEGENDARY RYE BLACK LABEL,6,750,19.5,29.25
3353,1052100,BRANDY,IMPORTED BRANDIES,47649,BRANSON VSOP GRANDE CHAMPAGNE,6,750,35,52.5
3354,1041200,GIN,FLAVORED GIN,932650,SOOH UNCLE VALS BOTANICAL GIN,6,750,19.25,28.88
3355,1022200,TEQUILA,100% AGAVE TEQUILA,89445,EXOTICO REPOSADO,12,1000,12,18
3356,1022100,TEQUILA,MIXTO TEQUILA,87938,JUAREZ SILVER,6,1750,15,22.5
3357,1012300,WHISKEY,SINGLE MALT SCOTCH,6105,SPEYBURN 10YR,6,750,17.52,26.28
3358,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,21206,REBEL KSBW,12,750,8.5,12.75
3359,1022200,TEQUILA,100% AGAVE TEQUILA,87375,COMISARIO BLANCO TEQUILA,6,750,21.33,32
3360,1071100,COCKTAIL,COCKTAILS /RTD,3836,TWISTED SHOTZ SEXY PARTY PACK 2.0,1,2250,57.42,86.13
3361,1011100,WHISKEY,BLENDED WHISKIES,86559,SHEEP DOG PEANUT BUTTER,12,750,8.5,12.75
3362,1062500,RUM,FLAVORED RUM,42676,MALIBU PASSION FRUIT,12,750,7.99,11.99
3363,1071100,COCKTAIL,COCKTAILS /RTD,100686,JOSE CUERVO AUTHENTIC PINK LEMONADE MARGARITA,6,200,4.64,6.96
3364,1062500,RUM,FLAVORED RUM,42714,MALIBU COCONUT,24,375,4.24,6.36
3365,1011600,WHISKEY,STRAIGHT RYE WHISKIES,926964,SOOH KENTUCKY PEERLESS STRAIGHT RYE WHISKEY - SMALL BATCH,6,750,55.84,83.76
3366,1041100,GIN,AMERICAN DRY GINS,30058,FLEISCHMANNS GIN,6,1750,6.5,9.75
3367,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,17520,CLYDE MAYS STRAIGHT BOURBON,6,750,20,30
3368,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,20920,OLD TUB,12,750,12.5,18.75
3369,1052100,BRANDY,IMPORTED BRANDIES,48122,HENNESSY XO,12,750,99.99,149.99
3370,1012100,WHISKEY,CANADIAN WHISKIES,10792,CROWN ROYAL VANILLA,12,1000,19.39,29.09
3371,1052100,BRANDY,IMPORTED BRANDIES,49086,REMY MARTIN 1738 ACCORD ROYAL,6,750,29.98,44.97
3372,1071100,COCKTAIL,COCKTAILS /RTD,57181,CHI-CHI'S PINEAPPLE MARGARITA,6,1750,6.5,9.75
3373,1012100,WHISKEY,CANADIAN WHISKIES,14474,REVEL STOKE SHELLSHOCKED ROASTED PECAN,12,750,9.02,13.53
3374,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19471,MAKERS MARK MINI,10,50,16.44,24.66
3375,1011100,WHISKEY,BLENDED WHISKIES,26160,BIRD DOG APPLE MINI,6,50,5,7.5
3376,1012400,WHISKEY,IRISH WHISKIES,15940,TULLAMORE DEW IRISH WHISKY,12,750,15.5,23.25
3377,1012100,WHISKEY,CANADIAN WHISKIES,12860,RICH & RARE RESERVE CANADIAN WHISKY,12,750,6.5,9.75
3378,1011500,WHISKEY,BOTTLED IN BOND BOURBON,922075,SOOH WILDERNESS TRAIL BOTTLED IN BOND SMALL BATCH,6,750,25,37.5
3379,1031200,VODKA,AMERICAN FLAVORED VODKA,39694,PRAIRIE ORGANIC CUCUMBER,12,750,11,16.5
3380,1062500,RUM,FLAVORED RUM,43848,RONRICO SILVER LABEL RUM,6,1750,7.5,11.25
3381,1022200,TEQUILA,100% AGAVE TEQUILA,89533,FAMILIA CAMARENA REPOSADO,12,750,12.5,18.75
3382,1052100,BRANDY,IMPORTED BRANDIES,49189,REMY MARTIN VSOP,24,200,7.41,11.12
3383,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101513,FIREBALL HOLIDAY ORNAMENT MINIS,12,50,2.58,3.87
3384,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19021,JIM BEAM BLACK MINI,12,50,8.3,12.45
3385,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19061,JIM BEAM MINI,12,50,7,10.5
3386,1082200,VODKA,IMPORTED SCHNAPPS,69713,DR MCGILLICUDDYS PEACH MINI,12,50,5,7.5
3387,1011100,WHISKEY,BLENDED WHISKIES,26714,OBTAINIUM LIGHT WHISKEY,6,750,28.85,43.28
3388,1071100,COCKTAIL,COCKTAILS /RTD,58210,CRAFTHOUSE COCKTAILS PINEAPPLE DAIQUIRI,24,200,2.5,3.75
3389,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19048,JIM BEAM DOUBLE OAK,12,750,14,21
3390,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,28043,JIM BEAM VANILLA,12,750,11,16.5
3391,1011400,WHISKEY,TENNESSEE WHISKIES,26828,JACK DANIELS OLD #7 BLACK LABEL,6,1750,31.72,47.58
3392,1022100,TEQUILA,MIXTO TEQUILA,66993,21SEEDS CUCUMBER JALAPENO TEQUILA,6,750,20,30
3393,1062300,RUM,AGED DARK RUM,44266,BRITISH NAVY PUSSERS RUM,6,750,12.5,18.75
3394,1022200,TEQUILA,100% AGAVE TEQUILA,88296,PATRON SILVER,12,750,28,42
3395,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,21598,TEN HIGH,6,1750,8,12
3396,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101472,99 BRAND ADULT VARIETY TRICK & TREAT BAG,1,50,51.66,77.49
3397,1011000,WHISKEY,AMERICAN WHISKIES,926577,GLEN OAKS WHISKEY BUY THE BARREL,6,750,19,28.5
3398,1031100,VODKA,AMERICAN VODKAS,36873,BLUE OX VODKA,12,750,3.41,5.12
3399,1011100,WHISKEY,BLENDED WHISKIES,28081,PRAIRIE FIRE MINI,8,50,11.9,17.85
3400,1022200,TEQUILA,100% AGAVE TEQUILA,903385,SOOH GRAN CENTENARIO REPOSADO,12,750,28.08,42.12
3401,1031100,VODKA,AMERICAN VODKAS,34819,SVEDKA 80PRF,12,1000,8,12
3402,1022200,TEQUILA,100% AGAVE TEQUILA,89286,ESPOLON REPOSADO,12,750,15,22.5
3403,1011100,WHISKEY,BLENDED WHISKIES,27680,JIM BEAM KENTUCKY FIRE MINI,12,50,7,10.5
3404,1031200,VODKA,AMERICAN FLAVORED VODKA,78128,SMIRNOFF PINK LEMONADE MINI,12,50,7.47,11.21
3405,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,27408,JIM BEAM HONEY MINI,12,50,7,10.5
3406,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101299,JACK DANIELS W/BBQ SAUCE,3,1750,30.68,46.02
3407,1081400,VODKA,AMERICAN SCHNAPPS,84367,MR BOSTON SOUR APPLE SCHNAPPS,12,1000,5,7.5
3408,1011100,WHISKEY,BLENDED WHISKIES,27632,CEDAR RIDGE SHORTS WHISKEY,6,750,13.83,20.75
3409,1081600,WHISKEY,WHISKEY LIQUEUR,64864,FIREBALL CINNAMON WHISKEY,24,375,5.33,8
3410,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,100639,CROWN ROYAL W/NFL JERSEY BAG,12,750,16.59,24.89
3411,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,28275,JIM BEAM PEACH MINI,12,50,7,10.5
3412,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,428,JIM BEAM BLACK W/2 GLASSES,6,750,14,21
3413,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19066,JIM BEAM,12,750,11,16.5
3414,1032200,VODKA,IMPORTED FLAVORED VODKA,36578,SVEDKA BLUE RASPBERRY,6,1750,13.4,20.1
3415,1041100,GIN,AMERICAN DRY GINS,32235,SEAGRAMS EXTRA DRY GIN PET,12,750,6.99,10.49
3416,1032100,VODKA,IMPORTED VODKAS,37304,SVEDKA CHERRY LIMEADE VODKA,6,1750,13.4,20.1
3417,1012100,WHISKEY,CANADIAN WHISKIES,10793,CROWN ROYAL VANILLA,6,1750,32.99,49.49
3418,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,86503,HOWLER HEAD KSB BANANA,12,750,13.69,20.54
3419,1011100,WHISKEY,BLENDED WHISKIES,26176,BIRD DOG STRAWBERRY MINI,6,50,5,7.5
3420,1082200,VODKA,IMPORTED SCHNAPPS,65061,GOLDSCHLAGER CINNAMON SCHNAPPS MINI,10,50,6,9
3421,1031100,VODKA,AMERICAN VODKAS,36188,GORDONS 80PRF VODKA PET,6,1750,9.74,14.61
3422,1022100,TEQUILA,MIXTO TEQUILA,89197,JOSE CUERVO ESPECIAL REPOSADO,12,1000,13.5,20.25
3423,1081400,VODKA,AMERICAN SCHNAPPS,984161,SOOH 99 BLACKBERRIES MINI,10,50,6,9
3424,1011400,WHISKEY,TENNESSEE WHISKIES,26827,JACK DANIELS OLD #7 BLACK LABEL,12,1000,19.76,29.64
3425,1011100,WHISKEY,BLENDED WHISKIES,23268,CALVERT EXTRA BLEND WHISKEY,6,1750,11.02,16.53
3426,1082100,LIQUEURS,IMPORTED CORDIALS & LIQUEUR,65127,GRAND MARNIER CORDON ROUGE,6,1000,25.55,38.33
3427,1022200,TEQUILA,100% AGAVE TEQUILA,89164,DON JULIO 1942,6,750,69.99,104.99
3428,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,21986,WELLER RESERVE 7YR BOURBON,12,750,13.5,20.25
3429,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,84223,99 BRAND FRUIT PUNCH PET MINI,1,50,51.6,77.4
3430,1011100,WHISKEY,BLENDED WHISKIES,26712,SLIPKNOT IOWA WHISKEY NO. 9 RESERVE,6,750,39.5,59.25
3431,1011400,WHISKEY,TENNESSEE WHISKIES,86691,JACK DANIELS TENNESSEE FIRE MINI,12,50,11.5,17.25
3432,1041200,GIN,FLAVORED GIN,33180,REVELTON MULBERRY GIN,6,750,17,25.5
3433,1071100,COCKTAIL,COCKTAILS /RTD,63319,ON THE ROCKS COCKTAILS EFFEN COSMOPOLITAN,12,375,6.5,9.75
3434,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101200,FIREBALL COUNTDOWN CALENDAR MINIS,6,50,8.6,12.9
3435,1022200,TEQUILA,100% AGAVE TEQUILA,87619,ESPOLON BLANCO,12,750,15,22.5
3436,1062500,RUM,FLAVORED RUM,43984,ADMIRAL NELSON CHERRY SPICED,12,750,6,9
3437,1011600,WHISKEY,STRAIGHT RYE WHISKIES,25418,TEMPLETON RYE SHERRY CASK FINISH,6,750,24.99,37.49
3438,1042100,GIN,IMPORTED DRY GINS,28778,ROKU GIN,6,750,16.5,24.75
3439,1012100,WHISKEY,CANADIAN WHISKIES,12467,CANADIAN MIST WHISKY,12,1000,6.63,9.95
3440,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101151,FIREBALL HALLOWEEN ADULT TRICK-OR-TREAT BAG MINI,1,50,51.6,77.4
3441,1071100,COCKTAIL,COCKTAILS /RTD,61213,HIGH WEST OLD FASHIONED BARREL FINISHED COCKTAIL WHISKEY,6,750,28.34,42.51
3442,1012300,WHISKEY,SINGLE MALT SCOTCH,5696,OBAN SINGLE MALT SCOTCH,12,750,40,60
3443,1031100,VODKA,AMERICAN VODKAS,34821,SVEDKA 80PRF,6,1750,13.4,20.1
3444,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,22151,WILD TURKEY 101 MINI,10,50,14.94,22.41
3445,1062300,RUM,AGED DARK RUM,43621,MYERS'S ORIGINAL DARK RUM PET,12,750,10,15
3446,1011100,WHISKEY,BLENDED WHISKIES,26162,BIRD DOG BLACKBERRY MINI,6,50,5,7.5
3447,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,17088,BULLEIT BOURBON,6,1750,27.5,41.25
3448,1011600,WHISKEY,STRAIGHT RYE WHISKIES,26556,CHICKEN COCK KENTUCKY STRAIGHT RYE,6,750,39.84,59.76
3449,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101449,JAGERMEISTER SAVE OUR STAGES VAP,6,750,13,19.5
3450,1012100,WHISKEY,CANADIAN WHISKIES,12406,CANADIAN LTD WHISKY,12,750,3.83,5.75
3451,1071100,COCKTAIL,COCKTAILS /RTD,67037,TWISTED SHOTZ BUTTERY NIPPLE,1,1800,54.18,81.27
3452,1700000,SPECIAL,TEMPORARY &  SPECIALTY PACKAGES,101104,BULLIET BOURBON W/2 CERAMIC MUGS,6,750,16.5,24.75
3453,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101151,FIREBALL CINNAMON WHISKEY ADULT TRICK OR TREAT BAG MINI,1,50,51.6,77.4
3454,1032100,VODKA,IMPORTED VODKAS,34425,GREY GOOSE,6,1750,26.5,39.75
3455,1081600,WHISKEY,WHISKEY LIQUEUR,916092,MARS IWAI 45,12,750,23.17,34.76
3456,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,3354,DEKUYPER CANDY CANE,1,200,69.9,104.85
3457,1032100,VODKA,IMPORTED VODKAS,37302,SVEDKA CHERRY LIMEADE VODKA,12,750,8,12
3458,1081100,LIQUEURS,COFFEE LIQUEURS,67578,KAHLUA SALTED CARAMEL,12,750,12.99,19.49
3459,1022100,TEQUILA,MIXTO TEQUILA,89199,JOSE CUERVO ESPECIAL REPOSADO SQUARE,12,375,6,9
3460,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101163,RUMCHATA W/ 100ML LEMON & PEPPERMINT BARK,6,950,13.5,20.25
3461,1012100,WHISKEY,CANADIAN WHISKIES,14192,PENDLETON CANADIAN WHISKEY,12,750,13.5,20.25
3462,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,77730,TRAVIS HASSE COW PIE,6,750,7.94,11.91
3463,1011400,WHISKEY,TENNESSEE WHISKIES,26821,JACK DANIELS OLD #7 BLACK LABEL MINI,12,50,11.5,17.25
3464,1012200,WHISKEY,SCOTCH WHISKIES,8828,LAUDERS,6,1750,9.5,14.25
3465,1031100,VODKA,AMERICAN VODKAS,37938,SKOL VODKA,6,1750,6.5,9.75
3466,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101428,SMIRNOFF W/50ML PINK LEMONADE,6,1800,14.75,22.13
3467,1022200,TEQUILA,100% AGAVE TEQUILA,88841,HORNITOS BLACK BARREL,12,750,16,24
3468,1022200,TEQUILA,100% AGAVE TEQUILA,87380,CORAZON DE AGAVE BLANCO,6,750,11.75,17.63
3469,1031100,VODKA,AMERICAN VODKAS,36878,FOUNDRY VODKA,12,750,7.93,11.9
3470,1032100,VODKA,IMPORTED VODKAS,65457,GREY GOOSE ESSENCES WHITE PEACH & ROSEMARY,6,750,15,22.5
3471,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,16679,BASIL HAYDEN 10YR,6,750,35,52.5
3472,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,89320,CORRALEJO GRAN ANEJO,3,1000,28.34,42.51
3473,1032100,VODKA,IMPORTED VODKAS,34422,GREY GOOSE,6,1000,19,28.5
3474,1071100,COCKTAIL,COCKTAILS /RTD,56874,BACARDI HURRICANE RTS,6,1750,9.53,14.3
3475,1062200,RUM,WHITE RUM,45418,PHILLIPS WHITE RUM,6,1750,8,12
3476,1091300,SPIRIT,NEUTRAL GRAIN SPIRITS FLAVORED,76072,MIDNIGHT MOON WATERMELON,6,750,11.5,17.25
3477,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,84142,99 PEACHES PET MINI,1,50,51.6,77.4
3478,1011400,WHISKEY,TENNESSEE WHISKIES,74805,JACK DANIELS TENNESSEE APPLE,24,375,7.75,11.63
3479,1062100,RUM,GOLD RUM,46109,CALYPSO GOLD RUM,6,1750,9,13.5
3480,1012100,WHISKEY,CANADIAN WHISKIES,14523,REVEL STOKE SON OF A PEACH,12,750,9.02,13.53
3481,1062300,RUM,AGED DARK RUM,46609,NASSIF FAMILY RESERVE RUM,6,750,20.5,30.75
3482,1012100,WHISKEY,CANADIAN WHISKIES,14516,REVEL STOKE BLACKBERRY,12,750,9.02,13.53
3483,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101495,CIROC VAP W/ 2 GLASSES,6,750,16.49,24.74
3484,1091100,SPIRIT,AMERICAN DISTILLED SPIRIT SPECIALTY,78107,SUGARLANDS APPALACHIAN BANANA PUDDING SIPPIN CREAM,6,750,13.52,20.28
3485,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,84228,99 BRAND CHERRY LIMEADE PET MINI,1,50,51.6,77.4
3486,1032100,VODKA,IMPORTED VODKAS,34433,GREY GOOSE,12,750,15,22.5
3487,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,64339,CIROC POMEGRANATE,12,750,16.49,24.74
3488,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19067,JIM BEAM,12,1000,13,19.5
3489,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,18376,FOUR ROSES SMALL BATCH SELECT,6,750,30,45
3490,1012100,WHISKEY,CANADIAN WHISKIES,14519,REVEL STOKE NUTCRUSHER PEANUT BUTTER WHISKY,12,750,9.02,13.53
3491,1051100,BRANDY,AMERICAN BRANDIES,56206,PARAMOUNT PEACH BRANDY,12,750,5.5,8.25
3492,1031100,VODKA,AMERICAN VODKAS,36875,BLUE OX VODKA,6,1750,7.28,10.92
3493,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,80250,JIM BEAM BOURBON CREAM,12,750,10,15
3494,1022200,TEQUILA,100% AGAVE TEQUILA,88354,TEREMANA BLANCO TEQUILA,12,375,8.02,12.03
3495,1011600,WHISKEY,STRAIGHT RYE WHISKIES,26665,TIN CUP RYE,12,750,13.75,20.63
3496,1022200,TEQUILA,100% AGAVE TEQUILA,89626,PATRON REPOSADO,12,750,29,43.5
3497,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101481,BIRD DOG BLACK CHERRY VAP W/ 2 MINIS,6,850,10,15
3498,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101491,MIDNIGHT MOON PARTY PACK MINIS,12,200,5.75,8.63
3499,1062200,RUM,WHITE RUM,42201,RUM FIRE,12,750,14.16,21.24
3500,1081200,LIQUEURS,CREAM LIQUEURS,80239,IOWISH CREAM SALTED CARAMEL,6,750,10.17,15.26
3501,1011100,WHISKEY,BLENDED WHISKIES,4573,DEWARS JAPANESE SMOOTH,6,750,12.5,18.75
3502,1052100,BRANDY,IMPORTED BRANDIES,49083,REMY MARTIN 1738 ACCORD ROYAL,24,200,8.34,12.51
3503,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19009,JEFFERSONS VERY SMALL BATCH,6,750,18.49,27.74
3504,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,2229,CHRISTIAN BROS HOLIDAY NOG,12,750,4.5,6.75
3505,1011600,WHISKEY,STRAIGHT RYE WHISKIES,17062,BRADSHAW BOURBON,6,750,23.34,35.01
3506,1011100,WHISKEY,BLENDED WHISKIES,87035,SKREWBALL PEANUT BUTTER WHISKEY MINI,12,50,14,21
3507,1082000,LIQUEURS,IMPORTED CORDIALS & LIQUEURS,64676,CHAMBORD LIQUEUR ROYALE DE FRANCE,12,750,19.49,29.24
3508,1081400,VODKA,AMERICAN SCHNAPPS,994155,SOOH 99 CHERRIES MINI,10,50,6,9
3509,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19477,MAKERS MARK,12,1000,22.5,33.75
3510,1012200,WHISKEY,SCOTCH WHISKIES,5002,GLENFIDDICH 21YR,3,750,122.52,183.78
3511,1081600,WHISKEY,WHISKEY LIQUEUR,67265,YUKON JACK APPLE,12,750,9.25,13.88
3512,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,82860,DEKUYPER WATERMELON PUCKER PET,12,1000,7.87,11.81
3513,1022200,TEQUILA,100% AGAVE TEQUILA,87511,1800 SILVER,6,1000,18,27
3514,1032100,VODKA,IMPORTED VODKAS,34820,SVEDKA 80PRF,12,750,8,12
3515,1031200,VODKA,AMERICAN FLAVORED VODKA,39412,CCD JALAPENO BACON VODKA,12,750,19,28.5
3516,1700000,SPECIAL,TEMPORARY &  SPECIALTY PACKAGES,16580,BAKERS 7YR,6,750,30,45
3517,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,74776,IOWA COFFEE COMPANY LIQUEUR,12,375,9,13.5
3518,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,27410,JIM BEAM HONEY,12,750,11,16.5
3519,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19062,JIM BEAM,48,100,1.4,2.1
3520,1022200,TEQUILA,100% AGAVE TEQUILA,64933,1800 COCONUT,12,750,15.98,23.97
3521,1011300,WHISKEY,SINGLE BARREL BOURBON WHISKIES,21589,EH TAYLOR JR SINGLE BARREL,6,750,33.34,50.01
3522,1011600,WHISKEY,STRAIGHT RYE WHISKIES,27171,MINOR CASE STRAIGHT RYE,6,750,20,30
3523,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,27780,JIM BEAM APPLE MINI,12,50,7,10.5
3524,1081200,LIQUEURS,CREAM LIQUEURS,68013,BAILEYS EXPRESSO,12,750,16.49,24.74
3525,1022200,TEQUILA,100% AGAVE TEQUILA,88363,CINCORO REPOSADO TEQUILA,6,750,50,75
3526,1071100,COCKTAIL,COCKTAILS /RTD,56782,CAPTAIN MORGAN TROPICAL PUNCH RTD,6,1750,11,16.5
3527,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,52438,DEKUYPER GRAPE PUCKER PET,12,1000,7.87,11.81
3528,1022200,TEQUILA,100% AGAVE TEQUILA,88294,PATRON SILVER,12,375,15,22.5
3529,1081600,WHISKEY,WHISKEY LIQUEUR,101047,FIREBALL CINNAMON WHISKEY PARTY COOLER,4,100,12,18
3530,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,69709,DR MCGILLICUDDYS WILD GRAPE MINI,12,50,5,7.5
3531,1011400,WHISKEY,TENNESSEE WHISKIES,86698,JACK DANIELS TENNESSEE FIRE,24,375,7.75,11.63
3532,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,101548,TRES GENERACIONES ANEJO W/ GLASSES,3,750,21,31.5
3533,1011200,WHISKEY,STRAIGHT BOURBON WHISKIES,19026,JIM BEAM BLACK,12,750,14,21
3534,1701100,SPECIAL,TEMPORARY & SPECIALTY PACKAGES,63505,ON THE ROCKS BASIL HAYDEN DARK RYE MANHATTAN,12,375,6.5,9.75
3535,1081400,VODKA,AMERICAN SCHNAPPS,84224,99 LEMON LIME MINI,10,50,5.16,7.74
3536,1052100,BRANDY,IMPORTED BRANDIES,902157,SOOH TORRES 10 GRAN RESERVA IMPERIAL BRANDY,6,750,10.13,15.2
3537,1041100,GIN,AMERICAN DRY GINS,32460,TINKERMANS BRIGHT COMPLEX,6,750,12.5,18.75
3538,1062500,RUM,FLAVORED RUM,43902,MALIBU STRAWBERRY,12,750,7.99,11.99
3539,1031100,VODKA,AMERICAN VODKAS,36874,BLUE OX VODKA,12,1000,4.4,6.6
3540,1081300,LIQUEURS,AMERICAN CORDIALS & LIQUEUR,76467,MR BOSTON AMARETTO,12,1000,4.05,6.08
3541,1011400,WHISKEY,TENNESSEE WHISKIES,926352,HA JACK DANIELS 10YR,6,750,35,52.5
3542,1011100,WHISKEY,BLENDED WHISKIES,27682,JIM BEAM KENTUCKY FIRE,12,750,11,16.5
