Invoice/Item Number,Date,Bottles Sold,Sale (Dollars),Volume Sold (Liters),Volume Sold (Gallons),Store ID,Product ID,Vendor ID,Shipping ID
INV-25179400104,4/11/2021,150,4275,262.5,69.34,345,586,23,10914
INV-25597300014,4/11/2021,90,972,157.5,41.6,592,91,7,10952
INV-25789200016,4/11/2021,204,1215.84,204,53.89,713,198,2,10974
INV-25789500076,4/11/2021,54,1012.5,40.5,10.69,249,172,10,10980
INV-25711200118,4/11/2021,72,1075.68,54,14.26,160,654,11,11123
INV-25663200028,5/11/2021,72,194.4,27,7.13,688,124,9,11265
INV-26405100230,5/11/2021,120,1800,90,23.77,345,391,23,11408
INV-26800600105,5/11/2021,114,2565,199.5,52.7,64,585,22,11429
INV-26612700035,5/11/2021,78,3589.56,136.5,36.05,347,1716,4,11533
INV-26898300129,5/11/2021,120,4950,90,23.77,68,2548,22,11572
INV-26412100001,5/11/2021,1080,9720,1890,499.28,1109,2552,99,11615
INV-26341500002,5/11/2021,30,855,52.5,13.86,145,586,23,11652
INV-26786600017,5/11/2021,7,105,5.25,1.38,425,391,23,11669
INV-26758500008,5/11/2021,84,945,63,16.64,85,24,8,11730
INV-26965800020,5/11/2021,288,4515.84,504,133.14,1231,52,13,11833
INV-27343700008,5/11/2021,66,2079,115.5,30.51,118,186,10,11852
INV-27555600002,5/11/2021,150,1350,262.5,69.34,977,79,2,11894
INV-27277800015,5/11/2021,72,194.4,27,7.13,1505,124,9,11932
INV-27148200008,5/11/2021,96,163.2,19.2,5.07,27,214,9,11957
INV-27179700022,5/11/2021,180,2498.4,67.5,17.83,572,456,22,12000
INV-27838400001,5/11/2021,72,1494.72,54,14.26,47,2630,10,12194
INV-28376400009,5/11/2021,90,934.2,157.5,41.6,47,2414,2,12290
INV-27715800062,5/11/2021,120,1573.2,210,55.47,9,778,11,12313
INV-27705100010,5/11/2021,72,347.76,27,7.13,375,192,6,12317
INV-28027700015,5/11/2021,180,2968.2,67.5,17.83,982,746,26,12367
INV-27930300033,5/11/2021,72,194.4,27,7.13,820,124,9,12511
INV-28325300094,5/11/2021,58,203,58,15.32,85,402,10,12515
INV-28940300006,5/11/2021,72,1620,126,33.28,926,500,22,12611
INV-28575700009,5/11/2021,120,3150,90,23.77,21,460,10,12667
INV-28627000036,5/11/2021,120,1800,90,23.77,279,391,23,12804
INV-28748100081,5/11/2021,84,1040.76,63,16.64,174,938,22,12833
INV-28436200014,8/11/2021,20,180,1,0.26,517,100,2,12886
INV-28685400037,8/11/2021,90,1350,157.5,41.6,348,70,10,12891
INV-28677200001,8/11/2021,96,163.2,19.2,5.07,890,214,9,12900
INV-28619600010,8/11/2021,96,163.2,19.2,5.07,843,214,9,12931
INV-28422700003,8/11/2021,30,584.7,52.5,13.86,1184,1021,13,12945
INV-28750700071,8/11/2021,30,451.8,52.5,13.86,156,2083,11,13001
INV-29688700096,8/11/2021,30,311.4,52.5,13.86,212,2414,2,13154
INV-29457300002,8/11/2021,72,211.68,14.4,3.8,960,27,6,13315
INV-29208900006,8/11/2021,240,6840,420,110.95,1246,586,23,13322
INV-30312400004,8/11/2021,216,648,43.2,11.41,960,425,8,13513
INV-30101100008,8/11/2021,30,336.3,52.5,13.86,1648,11,9,13582
INV-30294200033,8/11/2021,9,243,6.75,1.78,798,2797,9,13587
INV-30612500060,8/11/2021,66,990,115.5,30.51,47,70,10,13615
INV-30432000017,8/11/2021,72,378,27,7.13,1125,42,8,13770
INV-30258500007,8/11/2021,7,78.75,5.25,1.38,885,419,8,13829
INV-31406800012,8/11/2021,120,2340,90,23.77,47,62,21,13881
INV-31041600001,8/11/2021,30,562.5,22.5,5.94,377,2427,10,13993
INV-31260500100,9/11/2021,9,15.57,1.8,0.47,468,1008,12,14032
INV-31364800032,9/11/2021,54,1539,94.5,24.96,20,586,23,14070
INV-30755900009,9/11/2021,20,180,1,0.26,606,100,2,14093
INV-30728500013,9/11/2021,7,204.54,7,1.84,576,518,20,14125
INV-31031500043,9/11/2021,30,607.5,52.5,13.86,346,658,6,14128
INV-31038900001,9/11/2021,120,1166.4,24,6.34,728,51,19,14139
INV-30716300002,9/11/2021,600,8994,450,118.87,203,66,20,14152
INV-31322900003,9/11/2021,20,117.6,1,0.26,560,2883,2,14207
INV-30850500018,9/11/2021,144,2484,252,66.57,1062,405,1,14266
INV-31285300003,9/11/2021,30,450,22.5,5.94,249,1041,16,14280
INV-32134400037,9/11/2021,20,237.6,1,0.26,632,438,20,14574
INV-32188100026,9/11/2021,240,6840,420,110.95,823,586,23,14621
INV-33084400088,9/11/2021,9,243,6.75,1.78,169,2797,9,14758
INV-32709300023,9/11/2021,54,2469.96,40.5,10.69,823,1547,4,14932
INV-32930500229,9/11/2021,72,1404,54,14.26,396,62,21,14950
INV-32548200010,9/11/2021,7,78.75,5.25,1.38,353,291,88,14969
INV-33287100001,9/11/2021,120,1234.8,24,6.34,245,51,19,15221
INV-33445400007,9/11/2021,90,1552.5,157.5,41.6,1093,405,1,15269
INV-33432000052,9/11/2021,30,855,52.5,13.86,21,586,23,15286
INV-33327900068,9/11/2021,300,5703,300,79.25,108,372,23,15325
INV-33771200027,9/11/2021,240,3600,180,47.55,118,391,23,15338
INV-33197300041,9/11/2021,30,607.5,52.5,13.86,299,658,6,15372
INV-33763000033,9/11/2021,11,123.75,4.12,1.08,814,380,4,15440
INV-33477100002,9/11/2021,30,470.4,52.5,13.86,172,3035,13,15448
INV-33854700019,9/11/2021,90,2902.5,157.5,41.6,629,219,11,15461
INV-33423400001,9/11/2021,120,1284,120,31.7,121,2551,13,15479
INV-33171500003,9/11/2021,192,326.4,38.4,10.14,1755,214,9,15521
INV-33368600030,9/11/2021,120,1890,90,23.77,529,421,10,15535
INV-34438300002,10/11/2021,72,648,27,7.13,81,2878,10,15692
INV-33958000007,10/11/2021,96,128.64,9.6,2.53,720,177,2,15782
INV-34823600024,10/11/2021,120,1800,90,23.77,223,391,23,16209
INV-35378200048,10/11/2021,180,3510,135,35.66,1628,431,25,16272
INV-35176200003,10/11/2021,192,862.08,38.4,10.14,81,883,20,16349
INV-35079000010,10/11/2021,72,215.28,14.4,3.8,775,660,13,16358
INV-35496900003,10/11/2021,120,1245.6,210,55.47,15,2414,2,16413
INV-35565000003,10/11/2021,138,3105,241.5,63.79,22,500,22,16453
INV-35957100002,10/11/2021,264,3302.64,462,122.04,1246,3183,99,16535
INV-35783700010,10/11/2021,72,755.28,14.4,3.8,358,113,26,16576
INV-35789500010,10/11/2021,108,1620,81,21.39,658,391,23,16583
INV-35628400085,10/11/2021,30,393.3,52.5,13.86,219,1142,11,16711
INV-36963100024,10/11/2021,180,4725,135,35.66,249,460,10,16819
INV-36489900002,10/11/2021,72,755.28,14.4,3.8,1152,113,26,16865
INV-36444800001,10/11/2021,300,2925,525,138.69,72,886,2,16872
INV-36963000001,10/11/2021,30,608.4,22.5,5.94,249,3234,100,16894
INV-36598400037,10/11/2021,120,1080,210,55.47,1482,260,2,16975
INV-36517000099,10/11/2021,72,1079.28,54,14.26,64,197,20,17060
INV-36302900036,10/11/2021,72,846,72,19.02,370,175,12,17194
INV-36763200002,11/11/2021,180,5130,315,83.21,374,586,23,17215
INV-36714700007,11/11/2021,150,3375,262.5,69.34,883,585,22,17220
INV-37570000008,11/11/2021,30,470.4,52.5,13.86,578,52,13,17222
INV-37708600002,11/11/2021,42,658.56,73.5,19.41,1586,52,13,17228
INV-37157400010,11/11/2021,30,814.5,22.5,5.94,174,436,38,17247
INV-37251100001,11/11/2021,180,2295,67.5,17.83,334,329,4,17323
INV-37904600008,11/11/2021,30,470.4,52.5,13.86,1831,52,13,17378
INV-37453500002,11/11/2021,120,1800,90,23.77,443,391,23,17429
INV-37338300080,11/11/2021,30,1080,52.5,13.86,156,1206,10,17445
INV-37379100001,11/11/2021,72,755.28,14.4,3.8,266,113,26,17454
INV-37433800001,11/11/2021,72,755.28,14.4,3.8,1835,113,26,17466
INV-37087300012,11/11/2021,30,814.5,22.5,5.94,686,436,38,17477
INV-37803600016,12/11/2021,150,4275,262.5,69.34,705,586,23,17490
INV-37937900099,12/11/2021,30,258.9,52.5,13.86,249,900,2,17499
INV-37176900135,12/11/2021,90,1179.9,157.5,41.6,629,3133,11,17552
INV-37219400087,12/11/2021,9,243,6.75,1.78,697,2797,9,17560
INV-37058500040,12/11/2021,30,247.5,52.5,13.86,160,79,2,17619
INV-38422600013,12/11/2021,30,322.8,52.5,13.86,1171,123,12,17798
INV-38741300043,12/11/2021,108,2053.08,108,28.53,154,372,23,17803
INV-38258700028,12/11/2021,660,4950,660,174.35,244,804,12,17830
INV-38196900065,12/11/2021,7,78.75,5.25,1.38,51,623,8,17999
INV-39354500008,12/11/2021,108,1074.6,108,28.53,551,619,13,18176
INV-39145600001,12/11/2021,120,2281.2,120,31.7,7,372,23,18206
INV-39640100049,12/11/2021,660,12546.6,660,174.35,108,372,23,18237
INV-39678600001,12/11/2021,72,755.28,14.4,3.8,1568,113,26,18330
INV-39368700001,12/11/2021,72,755.28,14.4,3.8,188,113,26,18332
INV-39685600029,12/11/2021,288,4515.84,504,133.14,823,52,13,18411
INV-39523900047,12/11/2021,300,4518,525,138.69,546,3270,11,18428
INV-38846100023,12/11/2021,180,4185,135,35.66,160,127,18,18441
INV-39651900048,12/11/2021,15,288,0.75,0.19,300,2755,23,18456
INV-40097400038,12/11/2021,132,3762,231,61.02,751,586,23,18514
INV-39825100129,12/11/2021,144,1080,108,28.53,85,480,12,18515
INV-40353600001,12/11/2021,66,1881,49.5,13.07,85,3397,67,18572
INV-40148100110,12/11/2021,30,832.5,22.5,5.94,35,2086,14,18614
INV-40155600001,12/11/2021,240,4824,420,110.95,63,658,6,18881
INV-39802000001,12/11/2021,120,841.2,24,6.34,1908,527,22,18883
INV-40780300007,15/11/2021,72,2322,126,33.28,1820,2049,11,18909
INV-40691600014,15/11/2021,72,1458,54,14.26,269,721,10,19050
INV-40685800022,15/11/2021,144,3240,252,66.57,823,585,22,19057
INV-40690500012,15/11/2021,120,2340,90,23.77,646,431,25,19118
INV-41263900001,15/11/2021,72,194.4,27,7.13,772,124,9,19152
INV-40681700008,15/11/2021,30,922.5,22.5,5.94,1975,3481,81,19168
INV-41010300024,15/11/2021,7,78.75,7,1.84,51,3342,12,19224
INV-40701900127,15/11/2021,72,863.28,54,14.26,83,138,20,19242
INV-41307600002,15/11/2021,120,3506.4,120,31.7,160,518,20,19252
INV-41454100119,15/11/2021,84,1962.24,63,16.64,506,275,4,19256
INV-40763200028,15/11/2021,40,332.4,2,0.52,34,374,8,19273
INV-41755400132,15/11/2021,180,2968.2,180,47.55,85,810,20,19336
INV-41772200219,15/11/2021,7,33.11,2.62,0.69,64,764,10,19354
INV-41707100013,16/11/2021,180,3421.8,180,47.55,1628,372,23,19431
INV-41755400062,16/11/2021,96,1008,72,19.02,85,1646,1,19527
INV-41547300080,16/11/2021,72,261.36,72,19.02,11,816,12,19538
INV-41594300001,16/11/2021,90,968.4,157.5,41.6,1645,123,12,19616
INV-42694600002,16/11/2021,600,9408,1050,277.38,713,52,13,19788
INV-43335000040,16/11/2021,7,20.93,1.4,0.36,2110,3570,8,19886
INV-43401800012,16/11/2021,360,1890,360,95.1,108,3578,29,19965
INV-43323300059,16/11/2021,240,3600,180,47.55,118,391,23,20003
INV-43305400024,16/11/2021,9,41.49,3.37,0.89,1581,267,13,20014
INV-42523700012,16/11/2021,30,450,22.5,5.94,47,2507,33,20034
INV-42872100030,16/11/2021,30,832.5,22.5,5.94,118,2086,14,20090
INV-42716200031,16/11/2021,120,3506.4,120,31.7,1628,518,20,20141
INV-43290600001,16/11/2021,204,8829.12,153,40.41,2023,3615,81,20155
INV-11392600008,16/11/2021,18,322.92,31.5,8.32,629,8,5,1376
INV-11504300027,16/11/2021,18,322.92,31.5,8.32,697,8,5,1584
INV-10093700016,16/11/2021,18,432,31.5,8.32,65,65,5,68
INV-09654200077,16/11/2021,8,226.72,8,2.11,108,129,5,138
INV-09942400001,16/11/2021,36,675,27,7.13,122,133,5,142
INV-10874800153,16/11/2021,36,972,63,16.64,2,309,5,1020
INV-09767100001,16/11/2021,18,486,31.5,8.32,292,309,5,396
INV-10519700004,16/11/2021,18,486,31.5,8.32,339,309,5,478
INV-10407100013,16/11/2021,8,99.04,6,1.59,444,25,5,690
INV-10543800007,16/11/2021,5,61.9,3.75,0.99,469,25,5,757
INV-12320600009,16/11/2021,360,10202.4,360,95.1,85,401,5,1783
INV-12257400014,16/11/2021,36,850.68,36,9.51,165,519,5,2076
INV-11864900026,16/11/2021,10,71.3,3.75,0.99,786,35,5,1992
INV-11128300002,16/11/2021,60,815.4,45,11.89,501,185,5,848
INV-09582100003,16/11/2021,5,116.95,3.75,0.99,271,92,5,372
INV-09687000008,17/11/2021,7,86.66,5.25,1.39,301,321,5,414
INV-10261600062,17/11/2021,72,1684.08,54,14.27,233,330,5,429
INV-10251000051,17/11/2021,10,38.1,2,0.53,404,338,5,603
INV-10539300026,17/11/2021,72,2430,126,33.29,156,427,5,605
INV-10785000010,17/11/2021,72,1684.08,54,14.27,503,245,5,854
INV-10684300002,17/11/2021,288,5077.44,288,76.08,546,303,5,981
INV-12264600039,17/11/2021,108,1904.04,108,28.53,97,303,5,2036
INV-11810000076,17/11/2021,36,634.68,36,9.51,798,303,5,2069
INV-12643100221,17/11/2021,36,842.04,27,7.13,64,245,5,2275
INV-12668100033,17/11/2021,48,1188,48,12.68,108,271,5,2176
INV-11697400011,17/11/2021,48,198.24,9.6,2.54,660,703,5,1419
INV-11386300002,17/11/2021,44,311.52,8.8,2.32,443,676,5,1527
INV-11687900018,17/11/2021,44,311.52,8.8,2.32,708,596,5,1624
INV-11899700039,17/11/2021,30,1439.7,52.5,13.87,778,428,5,2008
INV-12029800010,17/11/2021,10,41.3,2,0.53,777,703,5,1944
INV-12797200007,17/11/2021,96,396.48,19.2,5.07,813,703,5,2143
INV-11992800074,17/11/2021,5,69.4,1.88,0.5,404,853,5,1900
INV-12868200098,17/11/2021,5,75,3.75,0.99,160,954,5,2340
INV-12565900097,18/11/2021,48,846.24,48,12.68,52,303,5,2378
INV-12914100003,18/11/2021,300,8100,525,138.69,559,309,5,2423
INV-12851400010,18/11/2021,5,69.4,5,1.32,857,313,5,2446
INV-12507400080,18/11/2021,10,110.3,3,0.79,82,462,5,2467
INV-13547500005,18/11/2021,30,538.2,52.5,13.87,629,8,5,2552
INV-13415200028,18/11/2021,8,89.68,4,1.06,614,114,5,2584
INV-13490600005,18/11/2021,48,360,18,4.76,887,319,5,2694
INV-13477200051,18/11/2021,180,4185,180,47.55,85,299,5,2711
INV-13222900015,18/11/2021,8,56.64,1.6,0.42,906,676,5,2877
INV-13216400010,18/11/2021,44,311.52,8.8,2.32,489,676,5,2911
INV-14069600014,18/11/2021,48,182.88,9.6,2.53,524,338,5,2987
INV-13832200013,18/11/2021,5,56.05,2.5,0.66,943,114,5,3120
INV-13723200082,18/11/2021,8,57.04,3,0.79,46,35,5,3195
INV-14374000043,18/11/2021,72,486,14.4,3.8,358,1176,5,3492
INV-14355600004,18/11/2021,5,36,2.5,0.66,719,75,5,3564
INV-14612100017,19/11/2021,10,110.3,3,0.79,655,32,5,3647
INV-14334000075,19/11/2021,30,1439.7,52.5,13.86,21,552,5,3665
INV-14363200010,19/11/2021,8,84,6,1.58,473,37,5,3732
INV-14777100072,19/11/2021,60,1327.8,105,27.73,497,182,5,3889
INV-15206000046,19/11/2021,8,23.92,1.6,0.42,542,437,5,3891
INV-15182900015,19/11/2021,36,445.68,27,7.13,667,1253,5,3894
INV-15210000017,19/11/2021,36,1727.64,63,16.64,174,552,5,4012
INV-15357600008,19/11/2021,60,2879.4,105,27.73,174,552,5,4027
INV-14792200003,19/11/2021,60,742.8,45,11.88,120,25,5,4072
INV-14998700011,19/11/2021,48,652.32,36,9.51,338,732,5,4075
INV-15893300032,19/11/2021,5,61.9,3.75,0.99,148,1329,5,4207
INV-15655100004,19/11/2021,96,1304.64,72,19.02,310,185,5,4264
INV-15662300007,19/11/2021,36,842.04,27,7.13,629,330,5,4297
INV-15609500009,19/11/2021,60,1403.4,45,11.88,1053,92,5,4318
INV-15879600010,19/11/2021,5,36,2.5,0.66,675,75,5,4399
INV-15949800135,19/11/2021,5,35.4,1,0.26,82,1380,5,4419
INV-15672800009,19/11/2021,144,4080.96,144,38.04,65,401,5,4502
INV-16467400015,19/11/2021,18,486,31.5,8.32,349,20,5,4640
INV-16489900001,19/11/2021,60,1327.8,105,27.73,770,655,5,4663
INV-16272900002,19/11/2021,10,110.3,3,0.79,1095,462,5,4664
INV-16135200016,19/11/2021,48,1122.72,36,9.51,15,341,5,4741
INV-16053200010,19/11/2021,42,2015.58,73.5,19.41,1109,552,5,4851
INV-16429800013,19/11/2021,60,1403.4,45,11.88,426,245,5,4915
INV-16596200006,22/11/2021,5,36,2.5,0.66,1122,75,5,4952
INV-16888300008,22/11/2021,48,198.24,9.6,2.53,1133,703,5,5103
INV-17005800011,22/11/2021,5,56.05,2.5,0.66,1085,114,5,5150
INV-17235300070,22/11/2021,5,60,1.87,0.49,96,358,5,5267
INV-16806800026,22/11/2021,10,75,3.75,0.99,425,319,5,5446
INV-17779700010,22/11/2021,16,60.96,3.2,0.84,1173,338,5,5560
INV-17609800007,22/11/2021,48,198.24,9.6,2.53,159,703,5,5590
INV-17665700061,22/11/2021,48,594.24,36,9.51,160,321,5,5652
INV-17799600008,22/11/2021,10,70.8,2,0.52,1183,676,5,5677
INV-17719800011,22/11/2021,48,198.24,9.6,2.53,188,703,5,5723
INV-17472800025,22/11/2021,48,1296,84,22.19,21,20,5,5836
INV-17401800007,22/11/2021,144,4080.96,144,38.04,156,401,5,5850
INV-17913100005,22/11/2021,84,1165.92,84,22.19,85,313,5,5984
INV-18043000022,22/11/2021,120,1630.8,90,23.77,299,732,5,6049
INV-18152300189,22/11/2021,30,1304.7,22.5,5.94,85,625,5,6186
INV-18015700001,22/11/2021,36,842.04,27,7.13,248,245,5,6231
INV-18491000032,22/11/2021,5,71.25,3.75,0.99,198,342,5,6437
INV-18651000016,22/11/2021,48,182.88,9.6,2.53,1112,338,5,6528
INV-18894600023,22/11/2021,5,33.75,1,0.26,27,1176,5,6570
INV-18722800008,22/11/2021,10,41.3,2,0.52,936,703,5,6684
INV-18484900004,22/11/2021,180,5101.2,180,47.55,108,401,5,6708
INV-19631500035,22/11/2021,10,38.1,2,0.52,1040,338,5,6725
INV-19704500029,22/11/2021,10,75,3.75,0.99,1249,319,5,6754
INV-19689800003,23/11/2021,144,3888,252,66.57,45,309,5,6863
INV-19211700044,23/11/2021,9,67.5,3.37,0.89,631,319,5,6947
INV-19090100041,23/11/2021,5,60,1.87,0.49,30,5,5,7013
INV-19569800019,23/11/2021,8,89.68,4,1.05,504,114,5,7074
INV-19699700016,23/11/2021,10,71.3,3.75,0.99,701,35,5,7075
INV-19542000003,23/11/2021,60,815.4,45,11.88,53,185,5,7087
INV-20020900001,23/11/2021,20,220.6,6,1.58,746,32,5,7154
INV-19797800036,23/11/2021,7,78.75,5.25,1.38,787,37,5,7157
INV-20021700011,23/11/2021,10,71.3,3.75,0.99,1279,35,5,7282
INV-19916800031,23/11/2021,5,35.4,1,0.26,983,676,5,7296
INV-19806700027,23/11/2021,36,675,27,7.13,169,1013,5,7427
INV-19866200021,23/11/2021,8,90,6,1.58,473,37,5,7480
INV-20234400114,23/11/2021,48,1296,84,22.19,107,309,5,7547
INV-20330100025,23/11/2021,10,110.3,3,0.79,851,462,5,7606
INV-20737700009,23/11/2021,10,110.3,3,0.79,1306,908,5,7646
INV-20942700009,23/11/2021,60,742.8,45,11.88,181,395,5,7663
INV-20586200059,23/11/2021,10,38.1,2,0.52,709,338,5,7813
INV-20447500004,23/11/2021,10,110.3,3,0.79,1324,462,5,7865
INV-20685300004,23/11/2021,36,445.68,27,7.13,1325,1553,5,7883
INV-20956900006,23/11/2021,36,1565.64,27,7.13,552,625,5,7891
INV-20468300075,23/11/2021,120,2115.6,120,31.7,370,303,5,7913
INV-20916900017,23/11/2021,84,3149.16,147,38.83,551,58,5,7914
INV-20393700011,23/11/2021,8,60,3,0.79,286,319,5,7954
INV-20998300017,23/11/2021,10,71.3,3.75,0.99,1336,35,5,7992
INV-21467900007,23/11/2021,48,182.88,9.6,2.53,27,338,5,8009
INV-21085800175,23/11/2021,8,99.04,6,1.58,30,140,5,8068
INV-21230300057,23/11/2021,18,486,31.5,8.32,109,309,5,8346
INV-21097200015,23/11/2021,10,110.3,0.5,0.13,1360,32,5,8363
INV-21876600027,23/11/2021,7,52.5,1.4,0.36,615,1655,5,8423
INV-22126300023,23/11/2021,10,38.1,2,0.52,90,338,5,8477
INV-21674600001,23/11/2021,36,699.84,66.6,17.59,1058,2090,5,8601
INV-22128400017,23/11/2021,8,57.04,3,0.79,908,35,5,8637
INV-22115600007,23/11/2021,42,1826.58,31.5,8.32,658,625,5,8647
INV-21698000010,24/11/2021,5,123.7,3.75,0.99,396,915,5,8759
INV-22023300005,24/11/2021,10,110.3,0.5,0.13,1382,462,5,8778
INV-21854600017,24/11/2021,60,1403.4,45,11.88,345,245,5,8782
INV-21754600010,24/11/2021,36,1020.24,36,9.51,81,401,5,8784
INV-22392900001,24/11/2021,120,2806.8,90,23.77,326,245,5,8882
INV-22927700032,24/11/2021,5,37.5,1.87,0.49,276,319,5,8975
INV-22806400039,24/11/2021,5,35.4,1,0.26,279,676,5,9001
INV-22316000019,24/11/2021,5,35.65,1.87,0.49,1122,35,5,9018
INV-22675300047,24/11/2021,9,64.17,3.37,0.89,193,35,5,9092
INV-23081500125,24/11/2021,36,1727.64,27,7.13,108,572,5,9371
INV-23194400009,24/11/2021,48,360,18,4.75,359,319,5,9456
INV-23232900033,24/11/2021,108,1904.04,108,28.53,97,303,5,9497
INV-23335500016,24/11/2021,48,2303.52,84,22.19,348,552,5,9631
INV-23721500014,24/11/2021,60,1057.8,60,15.85,64,303,5,9663
INV-23816400001,24/11/2021,18,486,32.4,8.55,501,2305,5,9874
INV-23820000005,24/11/2021,60,1215,45,11.88,810,270,5,9876
INV-24110700037,24/11/2021,72,1674,72,19.02,85,299,5,9955
INV-24399700007,24/11/2021,5,101.25,3.75,0.99,1165,645,5,10124
INV-24791500119,24/11/2021,120,1630.8,90,23.77,28,732,5,10186
INV-24324400003,24/11/2021,10,110.3,0.5,0.13,1467,462,5,10216
INV-24941100058,24/11/2021,90,2430,157.5,41.6,505,309,5,10258
INV-24457500005,24/11/2021,10,110.3,0.5,0.13,365,462,5,10421
INV-24315400013,24/11/2021,84,3149.16,147,38.83,1109,58,5,10456
INV-24737100015,24/11/2021,36,1020.24,36,9.51,53,401,5,10467
INV-25213900011,24/11/2021,48,198.24,9.6,2.53,1343,703,5,10624
INV-25029400089,26/11/2021,10,41.3,2,0.52,109,703,5,10737
INV-25516600001,26/11/2021,288,6736.32,216,57.06,64,245,5,10753
INV-25533300017,26/11/2021,8,60,3,0.79,1465,319,5,10773
INV-25315700018,26/11/2021,36,634.68,36,9.51,1,303,5,10835
INV-25506500020,26/11/2021,5,101.25,0.25,0.06,608,482,5,10870
INV-25209900018,26/11/2021,5,61.9,3.75,0.99,870,25,5,10885
INV-26193700008,26/11/2021,18,398.34,31.5,8.32,145,182,5,11198
INV-26512100002,26/11/2021,36,842.04,27,7.13,122,92,5,11412
INV-26837600007,26/11/2021,72,1684.08,54,14.26,396,330,5,11494
INV-26861800014,26/11/2021,240,3261.6,180,47.55,308,185,5,11537
INV-26887300018,26/11/2021,10,110.3,0.5,0.13,1540,462,5,11607
INV-26271900039,26/11/2021,10,110.3,0.5,0.13,347,462,5,11614
INV-27580700014,26/11/2021,44,330,8.8,2.32,524,596,5,11882
INV-27022400001,26/11/2021,18,486,31.5,8.32,1125,309,5,11905
INV-27142200008,26/11/2021,10,110.3,0.5,0.13,636,32,5,11928
INV-27276200003,26/11/2021,10,110.3,0.5,0.13,560,462,5,12177
INV-28048200002,26/11/2021,8,30.48,1.6,0.42,355,338,5,12212
INV-27838500027,26/11/2021,48,648,36,9.51,47,1961,5,12406
INV-28349600106,26/11/2021,84,1480.92,84,22.19,81,303,5,12599
INV-28585700005,26/11/2021,60,1166.4,105,27.73,156,8,5,12655
INV-28809700018,26/11/2021,48,594.24,36,9.51,483,1857,5,12678
INV-29063700045,26/11/2021,18,486,31.5,8.32,211,309,5,12686
INV-28650500052,26/11/2021,18,863.82,31.5,8.32,300,552,5,12708
INV-28758100061,26/11/2021,10,110.3,0.5,0.13,456,32,5,12827
INV-28701000018,26/11/2021,10,75,2,0.52,757,596,5,12873
INV-29344700135,28/11/2021,18,349.92,31.5,8.32,30,8,5,13098
INV-29446200067,29/11/2021,180,3173.4,180,47.55,108,303,5,13218
INV-29530100046,29/11/2021,36,634.68,36,9.51,11,303,5,13251
INV-29813800005,29/11/2021,8,60,1.6,0.42,682,596,5,13383
INV-29543700008,29/11/2021,10,110.3,0.5,0.13,1071,462,5,13394
INV-29588700031,29/11/2021,5,93.75,3.75,0.99,192,775,5,13401
INV-30078600001,29/11/2021,72,978.48,54,14.26,587,2780,5,13506
INV-30658400058,29/11/2021,60,1620,105,27.73,4,20,5,13566
INV-30154200011,29/11/2021,36,634.68,36,9.51,64,303,5,13632
INV-30329200030,29/11/2021,18,398.34,31.5,8.32,628,182,5,13705
INV-30095100001,29/11/2021,18,486,31.5,8.32,174,309,5,13726
INV-29968200011,29/11/2021,96,2720.64,96,25.36,244,129,5,13752
INV-30157700023,29/11/2021,180,3983.4,315,83.21,177,655,5,13776
INV-30489900006,29/11/2021,42,816.48,73.5,19.41,156,8,5,13780
INV-31139900018,29/11/2021,5,61.9,3.75,0.99,725,25,5,13878
INV-31244200017,29/11/2021,5,20.65,1,0.26,107,703,5,13918
INV-31104600022,29/11/2021,10,110.3,0.5,0.13,442,462,5,14005
INV-31560600010,29/11/2021,5,36,0.25,0.06,1257,75,5,14072
INV-31377800054,29/11/2021,8,56.64,1.6,0.42,308,676,5,14120
INV-31190900003,30/11/2021,36,890.64,27,7.13,840,270,5,14202
